aqi,aqiInfo,aqiLevel,bWendu,city,date,fengli,fengxiang,tianqi,yWendu
48,优,1,36,福州,2017-08-28,3-4级,东风,多云,26
36,优,1,35,福州,2017-08-29,3-4级,东风,多云,26
24,优,1,35,福州,2017-08-30,3-4级,东风,多云,26
33,优,1,32,福州,2017-08-31,3-4级,东风,多云,26
40,优,1,33,福州,2017-09-01,3-4级,东北风,阴~多云,25
41,优,1,32,福州,2017-09-02,3-4级,东北风,阴~小雨,26
31,优,1,30,福州,2017-09-03,1-2级,东风,小雨,26
29,优,1,31,福州,2017-09-04,1-2级,东南风,小雨~阴,25
40,优,1,34,福州,2017-09-05,1-2级,南风,阴~多云,25
38,优,1,36,福州,2017-09-06,1-2级,东南风,多云,26
48,优,1,36,福州,2017-09-07,3-4级,东南风,小雨,26
34,优,1,32,福州,2017-09-08,1-2级,东南风,小雨~阴,26
39,优,1,33,福州,2017-09-09,1-2级,东南风,阴~多云,26
45,优,1,35,福州,2017-09-10,4-5级,南风,阴,26
56,良,2,36,福州,2017-09-11,3-4级,西风,多云,27
41,优,1,33,福州,2017-09-12,1-2级,东北风,小雨~阴,26
40,优,1,32,福州,2017-09-13,4-5级,东北风,阴,25
41,优,1,34,福州,2017-09-14,1-2级,南风,小雨~阴,25
42,优,1,36,福州,2017-09-15,1-2级,西风,阴~多云,25
39,优,1,35,福州,2017-09-16,1-2级,东风,多云,24
58,良,2,34,福州,2017-09-17,1-2级,东南风,多云,24
60,良,2,31,福州,2017-09-18,1-2级,东风,多云,23
60,良,2,34,福州,2017-09-19,1-2级,东南风,多云,23
56,良,2,36,福州,2017-09-20,3-4级,东南风,阴~多云,25
61,良,2,36,福州,2017-09-21,3-4级,东风,雷阵雨~阵雨,26
35,优,1,32,福州,2017-09-22,3-4级,东北风,阵雨~阴,25
37,优,1,33,福州,2017-09-23,1-2级,东北风,多云~阴,26
35,优,1,36,福州,2017-09-24,1-2级,东南风,阴,26
43,优,1,38,福州,2017-09-25,1-2级,西南风,阴,26
57,良,2,39,福州,2017-09-26,1-2级,西风,阴~多云,27
58,良,2,39,福州,2017-09-27,4-5级,西风,多云,27
54,良,2,33,福州,2017-09-28,1-2级,东风,大雨~小雨,24
33,优,1,29,福州,2017-09-29,4-5级,东北风,多云,25
42,优,1,32,福州,2017-09-30,3-4级,东北风,阴,26
43,优,1,34,福州,2017-10-01,4-5级,东风,阴,25
56,良,2,28,福州,2017-10-02,3-4级,东南风,多云~小雨,24
46,优,1,31,福州,2017-10-03,3-4级,东风,小雨~阴,24
39,优,1,28,福州,2017-10-04,5-6级,东北风,阴~多云,22
43,优,1,30,福州,2017-10-05,1-2级,东北风,阴~晴,22
47,优,1,31,福州,2017-10-06,1-2级,东风,晴~多云,24
43,优,1,30,福州,2017-10-07,3-4级,东北风,阴~多云,24
33,优,1,30,福州,2017-10-08,3-4级,东北风,阴~小雨,25
29,优,1,31,福州,2017-10-09,4-5级,东北风,阴~小雨,26
22,优,1,32,福州,2017-10-10,3-4级,东北风,多云~小雨,25
24,优,1,32,福州,2017-10-11,3-4级,东北风,阴~多云,24
28,优,1,31,福州,2017-10-12,3-4级,东北风,多云,23
31,优,1,28,福州,2017-10-13,4-5级,东北风,阴~小雨,23
25,优,1,23,福州,2017-10-14,1-2级,北风,小雨~中雨,21
24,优,1,25,福州,2017-10-15,1-2级,西北风,中雨~小雨,22
31,优,1,29,福州,2017-10-16,1-2级,东风,阴,23
24,优,1,28,福州,2017-10-17,3-4级,东北风,多云,21
30,优,1,27,福州,2017-10-18,1-2级,东北风,阴~多云,22
40,优,1,27,福州,2017-10-19,1-2级,东北风,多云,21
28,优,1,26,福州,2017-10-20,3-4级,东北风,阴~多云,19
38,优,1,27,福州,2017-10-21,1-2级,东北风,晴,14
48,优,1,27,福州,2017-10-22,1-2级,东风,晴~多云,16
62,良,2,26,福州,2017-10-23,1-2级,东风,多云,16
61,良,2,26,福州,2017-10-24,1-2级,东风,晴~多云,16
50,优,1,26,福州,2017-10-25,1-2级,东北风,晴~多云,17
46,优,1,27,福州,2017-10-26,1-2级,东风,多云,16
49,优,1,28,福州,2017-10-27,1-2级,东风,多云~晴,16
66,良,2,29,福州,2017-10-28,1-2级,东风,多云,16
68,良,2,26,福州,2017-10-29,1-2级,东风,多云,16
73,良,2,21,福州,2017-10-30,3-4级,东北风,多云,14
42,优,1,22,福州,2017-10-31,3-4级,东北风,多云,16
43,优,1,24,福州,2017-11-01,1-2级,东风,阴~多云,18
51,良,2,28,福州,2017-11-02,1-2级,东风,阴,18
61,良,2,30,福州,2017-11-03,3-4级,东风,晴~多云,17
88,良,2,22,福州,2017-11-04,6-7级,东北风,多云,16
42,优,1,21,福州,2017-11-05,3-4级,东北风,阴,16
52,良,2,25,福州,2017-11-06,1-2级,东北风,阴~小雨,21
48,优,1,25,福州,2017-11-07,1-2级,西北风,小雨~多云,21
33,优,1,26,福州,2017-11-08,3-4级,东北风,多云,19
59,良,2,25,福州,2017-11-09,3-4级,东北风,多云~阴,20
51,良,2,28,福州,2017-11-10,1-2级,东风,阴~多云,20
70,良,2,23,福州,2017-11-11,3-4级,东风,多云,17
48,优,1,23,福州,2017-11-12,1-2级,东风,多云,17
50,优,1,23,福州,2017-11-13,1-2级,东风,阴,18
47,优,1,25,福州,2017-11-14,1-2级,东风,阴,19
43,优,1,22,福州,2017-11-15,1-2级,东风,小雨~阴,19
55,良,2,24,福州,2017-11-16,1-2级,东北风,阴~多云,20
63,良,2,29,福州,2017-11-17,1-2级,东北风,多云~中雨,20
34,优,1,21,福州,2017-11-18,3-4级,东北风,小雨,12
30,优,1,16,福州,2017-11-19,1-2级,北风,小雨,12
22,优,1,15,福州,2017-11-20,1-2级,北风,小雨,14
25,优,1,16,福州,2017-11-21,1-2级,北风,小雨,15
22,优,1,19,福州,2017-11-22,1-2级,西风,阴,12
53,良,2,17,福州,2017-11-23,1-2级,东风,多云~阴,13
68,良,2,15,福州,2017-11-24,3-4级,东北风,阴~小雨,11
44,优,1,16,福州,2017-11-25,1-2级,西北风,小雨,11
30,优,1,18,福州,2017-11-26,1-2级,西北风,小雨~多云,13
45,优,1,23,福州,2017-11-27,4-5级,东北风,多云,14
65,良,2,24,福州,2017-11-28,1-2级,东风,阴,19
52,良,2,24,福州,2017-11-29,1-2级,东南风,阴,18
25,优,1,19,福州,2017-11-30,3-4级,东风,小雨~阴,14
25,优,1,17,福州,2017-12-01,3-4级,东北风,多云,14
40,优,1,19,福州,2017-12-02,3-4级,东北风,晴~多云,14
39,优,1,22,福州,2017-12-03,3-4级,东风,多云,14
53,良,2,21,福州,2017-12-04,3-4级,东北风,多云,12
86,良,2,16,福州,2017-12-05,3-4级,东风,多云,10
78,良,2,16,福州,2017-12-06,1-2级,东风,多云~晴,9
73,良,2,21,福州,2017-12-07,1-2级,东风,多云~晴,10
69,良,2,15,福州,2017-12-08,1-2级,东北风,多云,7
82,良,2,14,福州,2017-12-09,1-2级,东北风,多云~阴,8
61,良,2,21,福州,2017-12-10,1-2级,西风,晴,10
65,良,2,18,福州,2017-12-11,3-4级,东风,晴~阴,10
52,良,2,14,福州,2017-12-12,1-2级,东北风,阴,12
32,优,1,14,福州,2017-12-13,微风,无持续风向,阴~小雨,11
30,优,1,14,福州,2017-12-14,1-2级,北风,阴,13
25,优,1,16,福州,2017-12-15,微风,无持续风向,小雨,11
17,优,1,15,福州,2017-12-16,微风,无持续风向,小雨~多云,6
49,优,1,11,福州,2017-12-17,1-2级,东风,多云,6
57,良,2,13,福州,2017-12-18,1-2级,东风,阴~多云,6
45,优,1,16,福州,2017-12-19,3-4级,东北风,多云~晴,5
58,良,2,16,福州,2017-12-20,1-2级,东风,晴~多云,6
58,良,2,16,福州,2017-12-21,1-2级,东北风,晴~多云,7
57,良,2,19,福州,2017-12-22,1-2级,东北风,多云,9
64,良,2,20,福州,2017-12-23,1-2级,东风,多云~阴,15
58,良,2,23,福州,2017-12-24,3-4级,西风,多云~晴,9
82,良,2,16,福州,2017-12-25,1-2级,东风,多云,7
61,良,2,17,福州,2017-12-26,1-2级,东风,多云,9
56,良,2,17,福州,2017-12-27,3-4级,东北风,阴,12
59,良,2,17,福州,2017-12-28,1-2级,北风,小雨~阴,15
46,优,1,19,福州,2017-12-29,3-4级,东北风,多云~阴,13
45,优,1,18,福州,2017-12-30,1-2级,东北风,阴,13
63,良,2,16,福州,2017-12-31,1-2级,东风,阴~多云,8
86,良,2,15,福州,2018-01-01,3-4级,东北风,阴~多云,10
68,良,2,20,福州,2018-01-02,1-2级,东北风,多云,14
58,良,2,22,福州,2018-01-03,3-4级,东风,阴,15
28,优,1,18,福州,2018-01-04,1-2级,东北风,阴~小雨,14
31,优,1,15,福州,2018-01-05,1-2级,东风,阴~小雨,10
22,优,1,13,福州,2018-01-06,微风,无持续风向,小雨~中雨,9
29,优,1,17,福州,2018-01-07,1-2级,西北风,小雨~大雨,13
27,优,1,14,福州,2018-01-08,微风,无持续风向,大雨~小雨,7
39,优,1,11,福州,2018-01-09,1-2级,西风,阴~多云,6
38,优,1,15,福州,2018-01-10,1-2级,西北风,晴,3
44,优,1,14,福州,2018-01-11,1-2级,东风,晴~多云,3
51,良,2,12,福州,2018-01-12,1-2级,东风,晴~多云,3
47,优,1,13,福州,2018-01-13,1-2级,东北风,多云,4
40,优,1,16,福州,2018-01-14,1-2级,东风,多云~阴,8
50,优,1,18,福州,2018-01-15,1-2级,东北风,阴,12
56,良,2,23,福州,2018-01-16,1-2级,西风,多云,11
74,良,2,21,福州,2018-01-17,1-2级,东风,多云~阴,12
89,良,2,19,福州,2018-01-18,1-2级,东北风,阴~小雨,14
56,良,2,21,福州,2018-01-19,1-2级,东风,多云,12
59,良,2,15,福州,2018-01-20,1-2级,东风,多云,11
71,良,2,17,福州,2018-01-21,3-4级,东北风,多云,12
49,优,1,21,福州,2018-01-22,4-5级,东风,多云,10
42,优,1,18,福州,2018-01-23,1-2级,东风,多云,11
45,优,1,13,福州,2018-01-24,3-4级,东北风,多云~小雨,9
27,优,1,13,福州,2018-01-25,1-2级,东北风,阴~小雨,10
22,优,1,10,福州,2018-01-26,3-4级,东北风,阴,7
24,优,1,12,福州,2018-01-27,1-2级,东北风,阴~小雨,7
25,优,1,13,福州,2018-01-28,1-2级,西北风,小雨~中雨,6
19,优,1,9,福州,2018-01-29,3-4级,东北风,阴,5
61,良,2,8,福州,2018-01-30,1-2级,东北风,多云~小雨,5
31,优,1,9,福州,2018-01-31,微风,无持续风向,小雨~多云,6
32,优,1,10,福州,2018-02-01,1-2级,东风,多云~阴,4
53,良,2,11,福州,2018-02-02,1-2级,东风,阴~多云,5
61,良,2,9,福州,2018-02-03,1-2级,东风,阴~多云,1
73,良,2,8,福州,2018-02-04,1-2级,东风,多云,2
56,良,2,9,福州,2018-02-05,1-2级,东风,多云~晴,0
49,优,1,9,福州,2018-02-06,1-2级,东风,多云,3
51,良,2,12,福州,2018-02-07,3-4级,东风,多云,5
53,良,2,13,福州,2018-02-08,3-4级,东风,多云~阴,8
66,良,2,16,福州,2018-02-09,1-2级,西北风,小雨,10
63,良,2,17,福州,2018-02-10,1-2级,东风,阴~小雨,9
74,良,2,12,福州,2018-02-11,3-4级,东风,多云,5
86,良,2,17,福州,2018-02-12,1-2级,东北风,多云,5
75,良,2,16,福州,2018-02-13,1-2级,东风,多云~晴,6
59,良,2,20,福州,2018-02-14,1-2级,东南风,晴~多云,11
70,良,2,22,福州,2018-02-15,1-2级,西风,阴,14
101,轻度污染,3,22,福州,2018-02-16,1-2级,东风,多云~阴,12
47,优,1,14,福州,2018-02-17,3-4级,东风,阴,10
57,良,2,22,福州,2018-02-18,1-2级,南风,多云,13
67,良,2,23,福州,2018-02-19,1-2级,东南风,多云~阴,13
34,优,1,17,福州,2018-02-20,1-2级,东风,阴~小雨,12
28,优,1,13,福州,2018-02-21,1-2级,东风,小雨,10
27,优,1,11,福州,2018-02-22,1-2级,东北风,小雨~多云,9
33,优,1,15,福州,2018-02-23,1-2级,东风,多云~小雨,9
41,优,1,20,福州,2018-02-24,1-2级,南风,小雨,12
37,优,1,17,福州,2018-02-25,1-2级,东风,小雨~阴,11
27,优,1,15,福州,2018-02-26,1-2级,东风,阴~多云,11
45,优,1,20,福州,2018-02-27,1-2级,东南风,多云~小雨,12
60,良,2,24,福州,2018-02-28,3-4级,西北风,小雨~多云,12
44,优,1,21,福州,2018-03-01,3-4级,东风,阴,13
48,优,1,23,福州,2018-03-02,1-2级,东南风,多云~阴,14
91,良,2,27,福州,2018-03-03,3-4级,南风,阴~多云,16
96,良,2,30,福州,2018-03-04,1-2级,东南风,小雨,19
51,良,2,27,福州,2018-03-05,1-2级,西风,小雨,12
28,优,1,16,福州,2018-03-06,3-4级,东北风,多云,11
37,优,1,19,福州,2018-03-07,1-2级,东南风,阴~小雨,12
29,优,1,15,福州,2018-03-08,1-2级,北风,多云,7
50,优,1,16,福州,2018-03-09,1-2级,东风,晴~多云,6
78,良,2,18,福州,2018-03-10,1-2级,东风,晴~多云,6
51,良,2,21,福州,2018-03-11,1-2级,东风,多云,9
46,优,1,24,福州,2018-03-12,1-2级,东南风,多云,13
52,良,2,24,福州,2018-03-13,1-2级,东南风,多云,14
61,良,2,25,福州,2018-03-14,3-4级,东风,多云~小雨,16
67,良,2,20,福州,2018-03-15,1-2级,东北风,中雨~阴,16
45,优,1,22,福州,2018-03-16,3-4级,东风,小雨~阴,12
43,优,1,19,福州,2018-03-17,1-2级,东风,阴,12
59,良,2,25,福州,2018-03-18,1-2级,南风,多云~小雨,15
83,良,2,26,福州,2018-03-19,1-2级,东风,中雨~大雨,14
23,优,1,15,福州,2018-03-20,4-5级,西北风,小雨~多云,9
32,优,1,19,福州,2018-03-21,4-5级,北风,多云,9
40,优,1,20,福州,2018-03-22,1-2级,东南风,多云,9
52,良,2,23,福州,2018-03-23,1-2级,东南风,晴~多云,11
61,良,2,22,福州,2018-03-24,1-2级,东南风,多云,14
59,良,2,22,福州,2018-03-25,3-4级,东风,多云~小雨,15
50,优,1,22,福州,2018-03-26,1-2级,东北风,多云,15
42,优,1,22,福州,2018-03-27,1-2级,东风,多云,14
47,优,1,26,福州,2018-03-28,1-2级,东风,多云~阴,15
43,优,1,24,福州,2018-03-29,1-2级,东北风,多云~小雨,17
32,优,1,23,福州,2018-03-30,3-4级,东北风,多云,16
45,优,1,25,福州,2018-03-31,1-2级,东风,多云,14
65,良,2,27,福州,2018-04-01,1-2级,东南风,多云,15
77,良,2,28,福州,2018-04-02,1-2级,东南风,多云,17
80,良,2,28,福州,2018-04-03,1-2级,东风,多云,19
79,良,2,29,福州,2018-04-04,1-2级,东风,小雨~阴,20
68,良,2,27,福州,2018-04-05,1-2级,东南风,阴~小雨,19
48,优,1,19,福州,2018-04-06,1-2级,东风,小雨,14
87,良,2,18,福州,2018-04-07,1-2级,北风,阴~多云,9
83,良,2,23,福州,2018-04-08,1-2级,东南风,多云,11
75,良,2,26,福州,2018-04-09,1-2级,东南风,阴~多云,13
78,良,2,28,福州,2018-04-10,1-2级,东南风,多云,18
78,良,2,31,福州,2018-04-11,1-2级,东南风,多云,20
64,良,2,30,福州,2018-04-12,1-2级,东风,小雨,21
52,良,2,29,福州,2018-04-13,1-2级,东风,阴~小雨,19
57,良,2,31,福州,2018-04-14,1-2级,西风,小雨~中雨,16
37,优,1,18,福州,2018-04-15,1-2级,东北风,小雨~多云,15
94,良,2,19,福州,2018-04-16,1-2级,东北风,阴,13
68,良,2,23,福州,2018-04-17,1-2级,东风,多云~阴,13
61,良,2,24,福州,2018-04-18,1-2级,东风,多云,13
53,良,2,27,福州,2018-04-19,3-4级,东风,晴~多云,17
56,良,2,26,福州,2018-04-20,1-2级,东北风,阴~多云,18
55,良,2,29,福州,2018-04-21,1-2级,东北风,阴~多云,20
63,良,2,30,福州,2018-04-22,1-2级,东南风,多云~小雨,21
52,良,2,31,福州,2018-04-23,1-2级,西南风,小雨,22
36,优,1,26,福州,2018-04-24,1-2级,东北风,阴~小雨,19
41,优,1,24,福州,2018-04-25,1-2级,东北风,阴~多云,16
66,良,2,26,福州,2018-04-26,1-2级,东北风,多云,19
86,良,2,25,福州,2018-04-27,1-2级,东北风,阴~多云,19
84,良,2,26,福州,2018-04-28,1-2级,东北风,阴~多云,19
89,良,2,26,福州,2018-04-29,1-2级,西南风,小雨,20
111,轻度污染,3,29,福州,2018-04-30,1-2级,西北风,小雨,22
85,良,2,31,福州,2018-05-01,1-2级,西南风,阴~多云,23
52,良,2,32,福州,2018-05-02,3-4级,西南风,小雨,20
37,优,1,20,福州,2018-05-03,3-4级,东北风,小雨~多云,16
42,优,1,25,福州,2018-05-04,3-4级,东北风,阴,18
52,良,2,30,福州,2018-05-05,1-2级,东南风,多云,21
53,良,2,31,福州,2018-05-06,3-4级,南风,阴~多云,24
36,优,1,31,福州,2018-05-07,1-2级,西南风,中雨~小雨,23
31,优,1,29,福州,2018-05-08,1-2级,东风,阴,20
48,优,1,25,福州,2018-05-09,3-4级,东风,多云,17
48,优,1,23,福州,2018-05-10,3-4级,东北风,阴~多云,16
45,优,1,27,福州,2018-05-11,1-2级,东南风,多云,19
68,良,2,32,福州,2018-05-12,1-2级,东南风,阴~多云,22
71,良,2,33,福州,2018-05-13,1-2级,南风,多云~阴,23
68,良,2,33,福州,2018-05-14,1-2级,南风,阴,24
58,良,2,35,福州,2018-05-15,3-4级,南风,多云~晴,23
62,良,2,37,福州,2018-05-16,4-5级,南风,多云,24
55,良,2,37,福州,2018-05-17,3-4级,南风,多云,25
67,良,2,37,福州,2018-05-18,1-2级,南风,阴,25
66,良,2,34,福州,2018-05-19,1-2级,西南风,小雨~阴,26
52,良,2,35,福州,2018-05-20,1-2级,南风,小雨,25
34,优,1,31,福州,2018-05-21,1-2级,东南风,小雨~阴,25
47,优,1,34,福州,2018-05-22,1-2级,南风,阴,24
35,优,1,31,福州,2018-05-23,3-4级,东风,中雨~多云,22
69,良,2,32,福州,2018-05-24,3-4级,东南风,多云,22
71,良,2,38,福州,2018-05-25,3-4级,南风,多云~阴,24
67,良,2,37,福州,2018-05-26,1-2级,南风,阴,25
67,良,2,36,福州,2018-05-27,1-2级,南风,小雨,25
46,优,1,32,福州,2018-05-28,1-2级,东南风,小雨,25
41,优,1,33,福州,2018-05-29,1-2级,东南风,小雨,25
37,优,1,33,福州,2018-05-30,1-2级,东北风,小雨~阴,25
41,优,1,32,福州,2018-05-31,1-2级,东风,中雨~小雨,20
101,轻度污染,3,17,无锡,2017-04-01,3-4级,北风,晴,7
98,良,2,21,无锡,2017-04-02,1-2级,西风,晴~多云,9
86,良,2,22,无锡,2017-04-03,1-2级,东南风,多云,13
67,良,2,20,无锡,2017-04-04,3-4级,东南风,多云~小雨,15
73,良,2,21,无锡,2017-04-05,3-4级,东南风,阵雨~小雨,16
113,轻度污染,3,20,无锡,2017-04-06,3-4级,东风,大雨~中雨,15
90,良,2,19,无锡,2017-04-07,1-2级,东北风,阴~多云,13
113,轻度污染,3,23,无锡,2017-04-08,1-2级,东风,阴~中雨,12
55,良,2,17,无锡,2017-04-09,4-5级,东北风,小到中雨~小雨,10
55,良,2,14,无锡,2017-04-10,3-4级,东北风,阵雨,9
67,良,2,15,无锡,2017-04-11,3-4级,西风,阴~多云,9
89,良,2,19,无锡,2017-04-12,1-2级,东南风,多云~晴,9
72,良,2,22,无锡,2017-04-13,3-4级,东南风,晴,12
73,良,2,26,无锡,2017-04-14,3-4级,南风,多云,15
82,良,2,28,无锡,2017-04-15,3-4级,南风,多云,16
111,轻度污染,3,28,无锡,2017-04-16,3-4级,东南风,小雨~中雨,19
76,良,2,27,无锡,2017-04-17,4-5级,西南风,阵雨~晴,17
93,良,2,27,无锡,2017-04-18,3-4级,西南风,多云,14
84,良,2,26,无锡,2017-04-19,3-4级,东南风,阴~阵雨,17
84,良,2,23,无锡,2017-04-20,4-5级,西北风,阴~多云,13
81,良,2,21,无锡,2017-04-21,3-4级,西北风,多云,10
68,良,2,21,无锡,2017-04-22,3-4级,西北风,晴,11
79,良,2,24,无锡,2017-04-23,1-2级,东南风,多云,13
76,良,2,26,无锡,2017-04-24,3-4级,东南风,多云,16
94,良,2,26,无锡,2017-04-25,3-4级,东南风,多云~雷阵雨,16
53,良,2,22,无锡,2017-04-26,3-4级,东北风,阴~多云,13
62,良,2,22,无锡,2017-04-27,1-2级,西南风,晴,13
77,良,2,26,无锡,2017-04-28,3-4级,西风,晴,15
74,良,2,28,无锡,2017-04-29,3-4级,西风,晴,15
76,良,2,29,无锡,2017-04-30,1-2级,西南风,晴~多云,17
76,良,2,30,无锡,2017-05-01,3-4级,东南风,阴~小雨,18
36,优,1,22,无锡,2017-05-02,3-4级,东南风,小雨~阴,17
38,优,1,23,无锡,2017-05-03,3-4级,东南风,阴~中雨,18
41,优,1,22,无锡,2017-05-04,3-4级,西北风,中雨~阴,16
50,优,1,25,无锡,2017-05-05,3-4级,北风,多云,16
175,中度污染,4,25,无锡,2017-05-06,3-4级,东北风,多云,16
135,轻度污染,3,27,无锡,2017-05-07,1-2级,东南风,阴~阵雨,16
88,良,2,21,无锡,2017-05-08,4-5级,东南风,中雨~小雨,17
54,良,2,25,无锡,2017-05-09,3-4级,西风,多云,15
76,良,2,30,无锡,2017-05-10,3-4级,西南风,多云,18
84,良,2,30,无锡,2017-05-11,3-4级,西南风,阵雨~雷阵雨,18
64,良,2,24,无锡,2017-05-12,3-4级,东北风,小雨~多云,17
60,良,2,31,无锡,2017-05-13,1-2级,南风,多云,17
88,良,2,29,无锡,2017-05-14,1-2级,东风,多云~阴,17
66,良,2,23,无锡,2017-05-15,3-4级,东风,雷阵雨,16
60,良,2,25,无锡,2017-05-16,3-4级,东风,多云,15
74,良,2,28,无锡,2017-05-17,1-2级,东南风,晴,17
72,良,2,29,无锡,2017-05-18,1-2级,东南风,多云,17
66,良,2,28,无锡,2017-05-19,3-4级,东南风,多云~阴,18
69,良,2,27,无锡,2017-05-20,3-4级,东南风,多云,19
56,良,2,29,无锡,2017-05-21,3-4级,东南风,晴,19
52,良,2,30,无锡,2017-05-22,3-4级,东南风,多云~阴,20
53,良,2,25,无锡,2017-05-23,3-4级,东北风,阵雨,20
45,优,1,26,无锡,2017-05-24,3-4级,东北风,多云,15
81,良,2,29,无锡,2017-05-25,3-4级,西北风,多云,16
103,轻度污染,3,29,无锡,2017-05-26,3-4级,东北风,晴,17
90,良,2,31,无锡,2017-05-27,3-4级,南风,晴,19
91,良,2,33,无锡,2017-05-28,1-2级,东南风,多云,20
71,良,2,34,无锡,2017-05-29,3-4级,东南风,晴~多云,21
75,良,2,33,无锡,2017-05-30,3-4级,西南风,多云,22
86,良,2,33,无锡,2017-05-31,3-4级,西南风,多云~阴,23
95,良,2,32,无锡,2017-06-01,1-2级,东南风,阴~多云,21
109,轻度污染,3,32,无锡,2017-06-02,1-2级,东风,多云,20
66,良,2,31,无锡,2017-06-03,3-4级,东风,多云,19
53,良,2,29,无锡,2017-06-04,4-5级,东南风,多云~阴,19
39,优,1,25,无锡,2017-06-05,4-5级,东风,中雨,19
44,优,1,25,无锡,2017-06-06,3-4级,西风,小雨~阴,19
67,良,2,30,无锡,2017-06-07,1-2级,东风,多云,20
104,轻度污染,3,32,无锡,2017-06-08,3-4级,东南风,多云,22
97,良,2,30,无锡,2017-06-09,3-4级,南风,阵雨~中雨,23
29,优,1,27,无锡,2017-06-10,3-4级,西北风,大雨~阴,20
41,优,1,28,无锡,2017-06-11,4-5级,东北风,多云~阴,20
39,优,1,28,无锡,2017-06-12,1-2级,东风,阴~多云,19
43,优,1,27,无锡,2017-06-13,3-4级,东风,多云~阴,20
62,良,2,28,无锡,2017-06-14,3-4级,东风,多云,19
70,良,2,28,无锡,2017-06-15,3-4级,东南风,多云,19
71,良,2,28,无锡,2017-06-16,1-2级,东南风,多云,19
74,良,2,29,无锡,2017-06-17,1-2级,东南风,多云,19
55,良,2,30,无锡,2017-06-18,3-4级,东南风,多云,20
37,优,1,28,无锡,2017-06-19,3-4级,东南风,阵雨,23
64,良,2,29,无锡,2017-06-20,1-2级,东风,中雨~阴,22
65,良,2,31,无锡,2017-06-21,1-2级,东南风,阴,23
36,优,1,28,无锡,2017-06-22,1-2级,东南风,小雨,23
70,良,2,28,无锡,2017-06-23,3-4级,东南风,中雨~暴雨,22
66,良,2,26,无锡,2017-06-24,3-4级,南风,暴雨~阵雨,23
87,良,2,28,无锡,2017-06-25,3-4级,西南风,小雨~阴,23
84,良,2,29,无锡,2017-06-26,1-2级,西北风,阴,23
91,良,2,30,无锡,2017-06-27,1-2级,东南风,阴,23
75,良,2,30,无锡,2017-06-28,1-2级,东南风,多云~雷阵雨,23
71,良,2,27,无锡,2017-06-29,3-4级,东南风,中雨~雷阵雨,24
53,良,2,30,无锡,2017-06-30,3-4级,东南风,阵雨,25
55,良,2,30,无锡,2017-07-01,1-2级,南风,雷阵雨~阴,26
45,优,1,31,无锡,2017-07-02,1-2级,南风,雷阵雨,25
